t-SNE_1,t-SNE_2
45.418587,6.834876
46.239117,9.878197
46.284206,10.058592
47.747597,8.997882
48.31527,8.885557
52.933647,7.0897937
52.30497,5.236359
-35.723248,88.349106
-35.432888,88.28899
-35.652504,88.53621
-38.065792,89.75488
-36.507202,90.041504
-36.821705,91.19594
-36.720116,91.585495
-35.101635,94.33738
-34.661915,96.32123
-35.199684,94.14848
-35.328266,95.940765
-66.21868,35.901577
-66.52104,36.012398
-66.372185,35.664127
-67.79476,36.723885
-67.62192,36.50329
-67.64796,36.50062
-67.01889,35.81644
-67.09433,35.80117
-67.17426,35.965588
-66.92021,35.750095
-66.961044,35.66666
13.492359,-68.05234
12.228176,-68.92252
14.463913,-63.713123
12.350501,-68.72222
12.2894,-68.30327
11.259874,-68.72859
11.108339,-68.69969
14.92117,-60.913155
13.123182,-60.084484
12.941534,-59.954002
12.069902,-59.642815
73.95852,22.246239
92.87854,14.758423
76.12824,20.959866
63.78174,25.583761
63.254425,24.79834
62.278206,24.491718
62.156937,24.29777
61.689186,24.846275
61.94119,24.451715
60.95195,25.459993
61.7338,24.171806
-77.97759,20.086855
-73.19504,21.852308
-72.81173,22.013533
-72.43781,22.356516
-70.901215,23.017515
-67.44442,11.371397
-70.371895,23.615139
-70.33469,23.516718
-70.233025,23.450706
-57.178566,13.685452
-57.119736,13.691007
48.30954,-2.1099539
46.800816,3.886387
48.24262,-2.0631084
47.02703,3.7396598
47.141533,3.960921
45.851143,-4.3617396
7.1318517,-3.954141
47.994102,3.691491
25.963964,-4.4556026
15.427885,-16.505253
31.538881,-0.76514393
-1.9095067,-32.62831
19.922337,-45.383076
1.4679706,-48.09495
-1.486858,-55.46499
-2.3494413,-55.76499
-22.04324,-55.898174
-7.8510327,-39.07654
-22.046675,-56.118233
-22.263035,-55.92469
-7.580375,-39.013527
-21.925348,-56.589497
86.80224,-18.298986
88.752266,-17.569471
88.80158,-17.588858
91.5382,-23.309488
87.31696,-17.94122
88.66912,-17.914629
87.461876,-17.73452
89.77034,-10.247721
90.92986,-10.371755
91.48014,-10.630832
91.65458,-10.551829
-60.83125,-15.091243
-60.29273,-14.845492
-57.259846,-10.892751
-58.57327,-20.820967
-60.124832,-12.435902
-55.54158,-10.707068
-54.460545,-9.679479
-60.10645,-11.844986
-55.41459,-10.40482
-54.926094,-9.315616
-59.967888,-11.67195
3.8129954,-61.78527
29.956142,-46.492847
33.06444,-45.48452
35.11442,-41.31726
22.983868,-12.2407255
32.56523,-11.431291
20.582748,-12.455005
36.258476,-4.8860283
53.36551,15.654524
35.128616,-4.189439
53.51636,15.768506
-16.317945,-48.994373
-14.429815,-48.434277
8.553776,-38.43176
-13.998343,-48.257904
-13.50686,-48.12115
-11.545442,-46.431538
-1.6471002,-49.808083
-6.6231756,-45.31659
-2.486175,-42.111717
-7.220843,-44.341034
10.202014,-16.364866
-10.496963,3.1510825
-14.11791,0.69002897
-8.073624,-0.26378414
-8.169297,4.1937623
-14.193734,1.6428684
-15.14686,1.4977943
-9.128625,7.826431
-7.4015803,5.613043
-28.080866,15.596773
-28.075632,15.643661
-7.229602,6.0889063
-47.1355,70.66883
-46.98287,70.97704
-44.950623,72.35159
-48.733707,70.04862
-47.426785,70.94485
-43.845325,73.29924
-45.298,72.53705
-46.281914,72.3929
-46.15431,72.48656
-45.843075,72.51692
-44.342316,72.84602
-32.230854,-59.2337
-32.11001,-57.756115
-32.146442,-59.738678
-39.48498,-52.507725
-39.97932,-52.327965
-38.91387,-54.163208
-39.6277,-52.682354
-10.088058,-36.497997
-10.222251,-36.445667
-9.358074,-36.768814
-9.360554,-36.538868
6.3871984,-2.5933886
7.453046,-2.8707073
29.1939,-7.2335043
14.539492,-17.341852
14.637489,-17.344717
24.097048,-1.9086862
25.676544,23.547045
36.706516,23.70324
37.725525,24.539083
36.614315,23.006437
36.822304,22.644835
13.40425,-55.19448
11.711477,-54.259697
16.084373,-53.02788
18.237686,-59.65758
16.3113,-47.247753
16.221754,-47.53823
17.08878,-54.94007
17.119303,-57.36054
17.31814,-54.99928
17.54394,-56.866005
16.458563,-53.770588
-57.070312,35.253567
-57.134613,35.764618
-48.194347,34.719864
-55.849804,35.652977
-54.59245,39.142593
-55.745983,37.282673
-55.746185,37.247368
-55.954212,40.9277
-55.867615,41.43084
-55.853783,41.462887
-55.844524,41.836838
-17.617006,34.145576
-1.0422081,46.01629
0.75620216,36.007008
3.1432593,34.19284
0.6055363,36.40995
2.1819124,46.33409
2.8334222,46.108376
2.9198155,46.261017
2.7622552,38.83235
2.9378848,51.73745
2.7526796,52.149086
-57.52326,-37.893566
-57.61477,-37.781178
-57.05541,-38.56039
-56.367004,-39.510063
-56.26619,-39.57801
-56.237946,-39.384483
-64.733376,-21.295197
-55.862343,-40.298794
-65.179565,-21.35804
-65.60385,-20.028135
-66.00473,-19.34615
-38.792816,9.145381
-39.128193,12.7460575
-38.359016,11.835383
-23.388813,13.839348
-19.815617,9.747901
-19.794369,9.223177
-19.889988,9.927278
-18.964685,4.451365
11.031361,51.865177
-20.11544,11.249205
-20.034908,11.494002
21.587017,-33.091526
9.283195,-21.477434
15.499973,-31.235386
-0.5962081,-21.322807
11.801073,-23.018936
-0.61481994,-21.335583
-0.47923872,-21.6852
22.12338,-8.988397
2.8481717,-22.267233
2.7616773,-21.893732
3.6625035,-21.280983
8.222621,-20.144941
8.317413,-20.280102
8.157482,-20.155188
9.075778,-16.593704
11.963218,-7.3464384
9.04225,-11.5879545
11.551053,-8.583574
10.116084,-9.296531
10.102847,-8.459667
-1.7637613,16.949045
28.7685,33.54378
60.540432,-47.054558
52.58914,-32.104836
57.575752,-41.34635
59.779255,-51.8488
59.99693,-51.8502
59.224033,-52.287533
60.257694,-48.429897
60.771225,-48.51772
59.375774,-53.83007
60.99311,-48.406868
61.0895,-48.72393
10.5685425,26.468254
9.643222,28.87999
10.190828,27.196531
9.997682,29.092028
13.851599,28.55719
15.089124,30.19563
15.608617,29.977806
15.937668,29.606802
15.663568,29.64717
13.722656,30.229609
14.343336,40.986423
41.608757,-61.76311
52.125977,-64.82771
52.08175,-64.93786
48.162106,-63.536892
51.093033,-64.83944
7.462082,-76.09406
30.437956,-74.88182
4.262124,-74.690926
30.980358,-74.3768
6.606498,-75.42459
6.2528543,-75.57909
7.879302,33.209057
8.026986,33.354034
12.711547,45.67618
8.762479,33.927074
12.722824,45.494907
9.002543,34.310146
9.129126,34.24932
7.6137686,44.807076
11.058659,36.936535
10.53562,36.56322
10.99135,36.79186
-10.552082,-42.110893
-14.345055,-29.878132
-10.284598,-26.584652
-13.3763895,-29.21025
-11.527794,-27.243502
-8.357852,-26.031158
-9.274505,-26.696953
-9.263362,-26.74559
-9.945825,-26.820715
-12.650141,-27.287254
-11.312177,-21.75226
-45.647835,67.03491
-43.03979,67.80218
-38.78219,68.925804
-38.472424,69.071625
-41.420643,65.27085
-38.1657,68.55949
-47.56369,17.269522
10.696766,54.20672
10.883201,54.201073
-14.74715,86.243614
-15.023683,86.990555
-66.16022,-40.802277
-66.278946,-40.655445
-72.15696,-36.503498
-72.606285,-36.145252
-73.24401,-35.556545
-73.98644,-35.26315
-73.29195,-35.396626
-73.5915,-35.355797
-73.66742,-34.930412
-73.82081,-34.241913
-73.37689,-34.72219
58.08366,1.1797706
57.204212,-0.6716527
57.2198,-0.12013423
56.724033,-3.2163434
56.996723,10.102914
56.84204,10.155857
56.08354,13.798892
56.206337,14.219051
56.218147,14.284394
56.287724,14.285025
60.039074,12.501128
1.6457855,21.820766
2.1059291,20.904116
-4.731209,69.03455
4.4989634,18.861696
4.5565577,18.905176
-4.4769964,69.09798
-2.5147405,69.237404
0.25114527,75.59542
-4.0329514,69.223656
0.23620953,75.80057
0.19773714,75.77767
79.623795,0.25390103
83.769356,-1.4271561
88.862206,6.5810895
88.84671,5.9079976
86.33714,-2.462122
88.97539,5.704284
89.009605,5.4755654
62.59091,4.0632615
88.8127,5.1591983
87.414375,0.35138708
89.14614,6.448306
-33.14833,-61.57754
-32.89863,-62.407272
-17.96926,-77.5018
-33.819374,-64.386185
-32.781704,-67.77633
-31.739351,-63.449852
-30.026257,-52.598637
-37.150276,-49.158653
-29.647839,-54.755516
-29.597488,-63.921425
-29.627813,-54.273556
11.401782,-65.363235
11.234385,-60.009373
9.672798,-59.268246
11.371414,-59.582916
9.51109,-58.98404
-3.1084218,-68.25953
9.996567,-58.576744
11.456023,-58.658092
14.090146,-47.135563
16.25592,-53.883053
18.531927,-60.26914
-4.4012027,33.64846
-4.3214865,33.542625
-22.172773,51.693634
-23.217588,52.47181
-23.087822,51.789555
-3.7792084,46.422573
-4.4275823,46.545948
-4.07828,61.231953
-3.651636,61.375435
-3.6792157,61.36537
-2.8596332,47.28765
10.04557,-50.278694
9.571108,-36.969303
10.448087,-49.746185
5.782425,-48.657597
-1.524864,-26.822023
13.074696,-34.148724
20.824385,-13.873677
18.159681,-19.614254
-0.7224141,-26.701487
19.300173,-20.0018
12.937608,-34.4851
-66.194176,-44.514473
-66.20165,-44.49686
-64.155914,-45.64887
-66.908844,-49.554424
-5.5336127,-54.453064
-6.522671,-54.46017
-6.563321,-54.30734
-6.0124903,-54.61906
-8.71663,-62.862305
-6.277539,-54.666195
-8.598664,-62.744938
42.47108,-29.017866
44.392445,-30.198374
34.052773,-33.91698
32.132507,-34.07186
51.55454,-20.5508
51.110455,-20.990166
35.44553,-31.18039
51.115055,-20.988134
55.018238,-16.470934
30.167786,-32.7235
51.271915,-20.646727
32.12472,-51.18144
31.70302,-51.088245
32.725975,-50.952496
37.10771,-48.807358
31.011793,-50.57153
-6.9813786,-61.41985
-7.4055867,-61.57419
-10.516513,-62.51313
-15.652279,-34.852383
-13.030977,-55.846252
-13.007332,-55.713463
-18.21046,24.108725
-15.772224,24.228544
-15.474935,24.452528
-21.83513,28.626465
-19.754307,26.913977
-20.625757,27.477716
-19.977,30.022652
-19.517254,30.639252
-20.418272,30.893835
-19.7618,31.058756
-19.616522,31.185774
-13.938884,25.122915
-20.00721,28.37099
-13.790891,25.084166
-12.754318,-37.48084
-20.17587,-59.209938
-7.4950686,21.375826
-21.940119,29.573444
-19.894646,-59.57916
-24.026756,-56.74043
-24.315643,-56.79694
-16.210314,-38.787914
2.5677574,-41.38898
-2.7496595,-34.164543
4.5696993,-35.47571
4.640394,-40.114338
-1.5883299,-30.380136
-1.8676293,-30.613588
26.051981,-11.740482
29.73007,-9.696669
29.61158,-9.762919
17.202833,-12.420152
28.00903,-11.451341
-48.5407,-29.342232
-46.836475,-28.781801
-45.952515,-28.70687
-45.457127,-15.243069
-68.23411,-9.141103
-45.28349,-15.51845
-45.205887,-15.858679
-45.207066,-16.154907
-69.173454,-9.055368
-46.783417,-28.51162
-68.41113,-9.184136
-73.603745,-15.094567
-74.1417,-14.189198
-79.99167,-14.526511
-80.06076,-14.517704
-80.087,-14.240487
-79.554565,-13.625811
-74.57815,-11.333702
-80.391396,-14.995389
-74.55418,-10.642644
-80.17432,-14.043213
-79.80865,-14.055224
71.86387,7.2407846
75.6491,10.93743
72.72302,9.391118
76.24414,8.662413
71.86677,9.50866
76.40377,9.050883
80.307884,17.132723
77.24356,8.672635
77.41106,8.7451725
79.44059,15.103022
76.43513,9.6633625
15.197351,-23.029219
2.1956205,-22.833227
-0.5074274,-23.579025
15.176729,-21.570944
-0.6741467,-23.458548
-10.377253,-16.759089
-19.387094,-13.682384
-20.412914,-14.2586355
-14.72569,-15.262666
-21.65408,-13.503491
-21.86339,-13.451155
-12.254436,-58.248615
-10.92569,-62.718536
-11.550906,-63.400177
-11.74052,-63.555756
-12.0204,-63.83566
-12.483676,-64.245735
-12.59909,-64.35763
-21.38772,-76.358185
-20.649586,-76.50855
-16.129707,-79.79554
-20.28484,-76.79497
-0.4951183,77.642525
6.8512774,71.4647
5.2406645,76.73194
2.3295028,77.620384
7.6167784,71.714
4.6225333,77.13577
7.403818,71.93272
7.745747,71.88046
8.728129,71.403366
7.6622643,85.62727
8.343136,72.247505
50.335346,-45.916965
49.1944,-48.85383
49.921547,-46.141495
49.059593,-48.73145
8.910394,12.787372
48.924095,-48.318974
48.474625,-48.84186
36.97206,-53.28568
47.465553,-48.978436
45.565125,-49.740524
46.054134,-49.46183
37.933567,-65.80634
47.79749,-63.843834
26.039186,-64.08595
36.50988,-67.97154
37.793724,-64.79041
34.847683,-64.47948
54.35256,-39.337006
47.036552,-62.891747
54.56568,-39.731728
54.635693,-39.815952
58.3943,-53.15269
-22.996075,58.270157
-16.271902,58.432636
2.0516975,49.737045
-12.695207,62.166416
-4.53776,66.50797
-10.175098,80.814926
3.0715232,53.217567
3.9828186,51.842113
4.3024707,52.305836
4.781726,52.646915
14.926553,80.385056
36.89082,-65.07696
50.51927,-63.69402
51.50971,-63.591743
36.52474,-65.73757
50.328175,-63.860817
50.595478,-63.74873
34.578808,-65.839294
34.650623,-65.71547
35.662544,-67.36995
35.425293,-67.50249
33.355434,-65.71367
-57.381912,51.382343
-57.32942,51.427597
-37.052216,77.404755
-39.055832,73.754135
-36.68127,77.61999
-38.859238,73.86773
-32.002293,77.9602
-37.284355,75.1538
-37.253647,74.57449
-10.671243,72.0935
-29.254042,78.32153
-72.38704,2.5553627
-72.414505,5.7199483
-72.90532,1.4075909
-72.898834,2.514698
-73.41136,0.4966036
-73.0796,1.3197067
-72.84184,1.5214232
-73.00829,2.3653615
-72.541695,2.886599
-73.70048,2.4626458
-73.39472,5.302845
-70.43528,16.667023
-70.6441,21.67134
-70.20425,16.55662
-69.45853,21.439913
-69.26381,21.362608
-64.79316,10.596188
-64.75619,10.414489
-66.66613,10.056102
-66.71835,10.066612
-54.042984,7.2718844
-54.372055,8.655913
4.3134413,-43.505142
5.108471,-44.63623
4.224837,-43.893322
3.9077983,-43.27107
-1.2877303,-24.986801
5.3028045,-40.8327
-1.3801209,-24.951363
3.4176655,-43.55917
1.7855294,-33.482666
1.979587,-33.155903
-1.8578866,-24.583773
-74.67391,-31.959179
-63.89808,-22.792778
-64.54976,-18.458117
-64.21675,-19.100187
-54.797234,-40.612774
-64.244194,-18.713757
-64.409424,-17.613619
-60.55478,-19.693077
-54.13035,-39.86206
-63.78338,-18.536386
-59.6983,-18.811457
60.50482,-45.63845
58.56381,-53.454357
58.95978,-50.265
58.259754,-41.05498
58.14144,-40.23227
65.26131,-40.132896
58.10642,-39.86658
63.699753,-37.71974
65.391,-39.97887
65.0998,-39.681873
65.88329,-40.057064
39.46715,-4.402823
43.420937,-4.540191
47.49088,6.138574
14.819673,20.803537
14.892874,20.300339
44.273537,7.354017
15.237732,20.108095
48.974236,8.399077
49.318798,3.863661
51.243973,-1.3416669
39.77847,-1.2729012
20.280735,-17.601742
17.089891,-17.575653
16.324715,-37.093876
-0.67665166,-26.962038
1.2836776,-26.42907
-30.992428,-39.528282
14.191527,-22.408346
-13.038597,-18.11302
-13.519378,-17.289228
-10.200765,-16.806343
-20.115652,-14.120798
-62.495663,32.872543
-62.45917,32.653877
-61.27543,39.07925
-62.403637,32.90146
-62.30316,32.882805
-62.3665,32.437656
-61.21111,39.040344
-62.227074,32.922848
-54.291775,41.35295
-59.096184,37.261868
-59.17322,37.26585
87.638,-23.82897
88.41,-23.916521
87.294586,-23.475685
87.29445,-23.598476
88.891914,-24.829279
90.0738,-24.889574
89.13913,-24.249784
87.70205,-23.775755
88.7992,-24.14
88.99454,-24.275394
88.21629,-24.138754
34.36951,7.0188212
56.73698,-14.608228
56.61532,-14.588872
56.548096,-14.640848
49.986465,-16.668123
56.151165,-17.664402
9.412416,-6.1652637
9.448542,-6.2057605
9.361951,-6.238113
-0.03763285,-14.5525
-1.6820027,-13.018703
-22.638178,54.94654
-17.69855,55.156544
0.53640044,48.70949
1.631278,48.13226
-12.073718,53.028484
5.8764844,49.440243
3.7895327,49.2708
-10.44935,51.071915
3.8752697,48.526295
4.106748,49.226654
4.811447,49.110825
37.506622,-6.0911274
27.686808,-4.3697863
27.5368,-4.314805
56.164047,10.501704
55.887554,13.077729
64.86106,14.576571
49.342,19.67271
64.79692,14.642511
65.4166,15.265468
65.57122,15.521012
59.928326,28.639835
-17.148706,25.643959
-17.042957,25.69167
-16.569872,25.57652
-21.602392,28.267868
-21.094181,28.02092
-21.07897,27.462826
-26.281075,30.03893
-21.405294,27.529705
-22.26773,27.668808
-6.7821345,27.960638
-21.814323,27.330431
-53.79581,39.566605
-53.019745,42.137863
-40.67617,32.704994
-40.77061,32.837738
-40.788647,32.899303
-40.79227,33.754498
-25.219442,60.7029
-16.742634,60.69325
-16.56037,60.652687
-24.00844,63.073948
-15.931375,60.409874
-66.09421,44.933113
-67.940216,48.753136
-68.26322,44.74261
-67.25974,47.659225
-70.46487,24.586813
-77.5525,30.9651
-66.58222,48.041355
-65.630646,45.563976
-66.68093,48.09138
-64.662834,45.0079
-66.442184,47.482468
18.347988,-22.529991
28.448635,-9.520789
25.02684,-7.633854
31.017443,-8.027191
25.12741,-8.89681
22.80432,-10.307211
15.520934,-17.02152
30.260582,-3.1570263
30.155342,-3.0932524
25.913454,-4.3499007
25.888983,20.91619
35.55185,-50.542915
32.033855,-16.1847
34.552658,-13.441554
40.92537,-19.39848
42.733135,-18.211294
54.3993,-4.359573
54.366356,-4.2060246
40.945114,31.996302
53.97616,-0.19560641
41.041103,32.2226
44.39909,36.23843
88.71199,-22.142376
88.84935,-21.944933
89.9532,-23.824883
88.68057,-21.83525
88.06776,-21.510805
89.18294,-22.541761
90.272865,-24.402967
88.73605,-21.718424
89.58353,-23.39813
88.014404,-21.308588
89.70503,-23.730034
-18.040745,-48.749573
-32.07535,-43.722237
-20.07874,-49.231544
-20.434553,-49.358757
-18.133081,-48.572323
-32.57748,-45.713654
-20.863653,-49.487423
-20.65556,-49.445347
-20.478521,-49.409954
-20.704773,-49.514282
-21.07425,-49.595417
-21.222704,-17.859016
-28.571821,-19.468609
-21.004604,-18.060413
-26.68223,-17.475994
-27.9213,-18.048552
-26.726068,-17.344
-18.467463,-9.842694
-20.301449,-8.082945
-20.601927,-8.349589
-28.543566,-18.03353
-22.075521,-9.099966
-17.833788,-48.756042
-19.799734,-49.04425
-19.634975,-48.94294
-15.565605,-30.976328
-5.255405,-43.06015
-17.427305,-23.802523
-5.1989083,-42.976837
-5.2154045,-42.86245
-17.472544,-23.65963
-31.557676,-42.326298
-17.627348,-23.484688
39.553776,-5.468973
-2.8281534,-19.345495
-2.806881,-19.624607
-2.824906,-19.846338
-3.495131,-20.334574
-3.526872,-20.468382
2.9050558,-19.32575
-3.841622,-21.032116
-3.8049545,-21.278688
-3.6897604,-21.723236
-9.537033,3.2208645
4.968633,60.267105
7.4167404,59.954624
4.6826286,60.147083
7.8527856,62.241802
7.858284,61.75541
7.9983635,62.067707
8.453284,62.63263
8.548663,61.685345
11.514048,65.438385
8.948354,62.29765
9.04149,62.444862
-27.191961,64.06085
-30.964108,81.43543
-15.246762,61.52827
-31.184986,78.82458
-31.44722,79.2523
-30.444506,79.54141
-32.85315,78.64407
-30.134184,79.533066
-33.420914,78.9553
-32.956345,80.64114
-32.541065,81.17239
-21.87369,-18.997536
-31.096943,-18.365025
-31.524746,-20.145807
-32.130657,-20.133158
-33.675327,-15.217753
-34.050373,-15.440502
-35.10957,-16.487595
-35.348835,-16.5918
-32.20385,-19.685963
-35.503246,-9.857793
-42.662304,-14.805621
-16.230804,70.1104
-15.824783,70.49248
-15.911373,70.37894
-14.15739,70.08863
-19.66488,68.542366
-14.843709,70.14821
-18.780056,68.44281
-20.32916,68.72409
-20.470608,68.73812
-16.070576,70.25606
-19.704493,68.16652
-14.441635,32.521904
-10.013408,33.23697
-10.591848,34.339123
-10.089391,34.229065
-6.6095824,69.129196
-10.9502535,36.138645
-11.650108,37.56995
-13.757163,38.747112
-5.3242607,69.87358
-5.139607,70.07003
-4.7063217,69.98256
39.181095,-7.2584534
38.344524,-6.9748163
39.35467,-7.510003
40.644672,-6.593601
36.172718,-6.2908964
35.311016,-4.3777785
27.730669,-4.321292
54.97182,14.281847
55.15978,14.497323
51.876106,10.290202
55.52694,14.594806
-9.950779,-51.338676
-10.020461,-51.140236
-9.948445,-51.52185
-6.947754,-60.69079
-2.9316735,-56.823925
-15.526892,-34.86629
-15.856668,-34.756542
-13.60526,-54.802467
-13.470651,-56.076786
-13.58068,-54.88438
-13.924424,-55.749092
-33.743137,63.443462
-33.76405,63.47389
-33.826164,64.164955
-33.633175,64.5174
-26.772257,18.006227
-34.09529,64.118385
-34.303432,64.36773
-35.309906,63.80964
-34.530663,65.325066
-34.512074,65.462204
-34.905563,64.77386
47.71913,13.753781
47.072865,13.627331
44.77131,16.286377
37.375343,34.56667
47.1417,27.961
46.976177,13.696939
47.28765,29.104012
37.37158,34.683037
44.36502,15.208275
47.28786,28.957144
47.15023,28.019207
-58.432533,33.31255
-58.372684,33.35601
-58.339012,33.347836
-68.370804,28.797855
-72.200554,32.002598
-74.772675,-15.874965
-69.3859,29.252872
-72.87815,32.246777
-72.773575,32.40559
-69.83988,28.958504
-70.31516,29.376081
-56.295425,35.04314
-48.12368,34.60486
-56.461807,35.051243
-63.02951,43.336063
-64.062584,43.035927
-46.36881,33.70197
-45.65089,33.245815
-45.63658,32.43826
-42.350166,32.685436
-59.125084,50.406048
-55.98676,47.142586
-63.24681,-35.118214
-31.13288,25.46986
-61.32035,-47.08783
-68.52663,-35.933723
-61.23588,-47.0857
-61.93457,-33.57144
-69.70486,-31.673532
-69.595634,-31.52987
-67.83733,-30.335234
-68.171455,-30.130207
-68.83142,-30.119188
-38.963467,-7.0201597
-44.492085,-11.7114725
-42.731533,-2.369315
-47.08139,15.442905
-47.01285,15.540643
-42.551273,-2.5236669
-42.459953,-1.749281
-42.46085,-2.0260181
-42.54612,-1.6971835
-42.034477,-1.4724076
-42.384304,-1.2236892
-19.348654,89.99051
-19.180006,90.287796
-19.514778,87.06609
-19.72609,89.30833
-20.900894,89.962166
-20.83603,89.829994
-21.141113,90.696106
-21.117712,90.53355
-20.877426,90.155464
-20.930658,89.611275
-20.968376,89.95211
36.43664,-53.476196
36.40828,-54.08524
36.50014,-53.975964
46.38216,-49.19981
48.456898,-47.60023
48.884624,-47.093838
8.919574,12.792242
8.905843,12.801866
8.854883,12.820174
3.5687914,24.50366
3.5625868,24.538664
-6.2125754,-83.5381
-11.95139,-80.46215
-0.5300476,-77.64912
-5.967048,-80.810844
8.381304,-84.41828
-2.0298615,-78.202995
-2.0274875,-78.18097
-0.009550643,-77.84066
-2.1092677,-78.27752
-1.4668003,-77.6871
11.334931,-82.27999
40.940544,-65.88247
26.399405,-64.05325
37.81529,-65.835236
49.68826,-64.25432
26.43972,-63.866314
37.488533,-64.429184
34.313923,-65.58806
37.348286,-64.384995
50.43118,-63.745995
33.86696,-64.824295
26.563112,-63.15441
0.25265175,63.3671
0.605746,63.689545
0.40633008,63.4062
2.584564,69.50391
1.0388776,63.808205
1.7343149,64.91361
3.5194974,65.26799
4.629731,65.40679
9.760243,68.50371
3.7300954,76.8769
2.5281346,69.575775
21.01288,62.876072
21.301704,63.73215
19.386856,62.815712
19.583637,62.753254
20.139458,62.935947
18.573677,62.2902
17.045008,61.462997
17.010668,61.4385
17.00484,61.432724
-0.58630866,51.69505
11.047698,66.993256
-42.79459,-8.540664
-45.784184,-11.9277
-45.899643,-12.339104
-46.117325,-12.132263
-47.030632,-11.790733
-46.10507,-13.589848
-46.101986,-13.6670065
-46.395264,-14.295793
-46.41047,-14.39519
-46.79801,-14.571642
-44.807007,-14.461795
-13.74671,7.4574227
-13.648762,5.8374887
-7.966782,11.099289
-13.267294,8.795191
-13.122329,9.018962
-13.387643,8.815325
-16.486317,3.0953875
-16.854704,2.5787446
-12.516592,8.933401
-16.95001,2.4034348
-17.29408,2.6359668
-65.58514,45.074974
-45.688145,32.443233
-63.751385,45.23078
-63.533756,45.85384
-47.69766,57.237034
-60.70359,52.807045
-60.61066,53.006245
-39.66715,74.02049
-38.027596,77.59805
-39.38171,74.29614
-37.74629,75.56535
85.427864,-15.814104
80.38383,-16.365536
76.67025,-14.207949
77.70977,-19.589304
77.44721,-14.450157
76.94155,-14.42818
78.54485,-16.499914
77.622154,-17.160275
76.928535,-14.325213
78.06346,-16.329668
78.92681,-16.302538
-62.386017,4.482078
-61.866344,5.241104
-63.014355,4.092616
-61.945732,4.836099
-62.50053,4.2721205
-59.719265,7.4256067
-66.53438,8.871119
-65.33812,8.552292
-62.999393,8.842874
-63.819233,9.018857
-59.14729,8.385224
-20.401688,-20.577621
-15.960714,-28.18949
-21.044662,-20.33934
-21.163868,-18.795347
-21.258179,-18.190556
-21.128336,-18.218426
-32.256092,-23.020739
-26.229174,-29.559303
-28.65285,-19.083313
-28.844715,-19.1142
-36.876434,-21.803776
-27.61523,48.74516
-5.560855,51.127827
-5.4669185,51.493828
-27.755722,48.803333
-4.6950855,51.933716
-2.8629425,50.790344
-4.6483045,52.671368
-6.871815,55.415855
-4.543104,52.752144
-3.5136867,52.335644
-4.729611,53.12541
79.59798,-16.455454
79.78594,-14.34864
79.39528,-14.644691
79.444954,-14.366548
83.01602,-7.2660193
82.93323,-7.0130672
82.9187,-6.9049306
83.18323,-7.9996448
83.19807,-8.112099
83.1961,-8.071008
82.92247,-6.76677
-23.643812,54.72645
-18.864176,52.67747
-22.125467,59.77887
-22.371912,59.26252
-18.378971,58.796234
-18.713808,58.43223
-15.331284,59.551712
-23.658676,63.74718
-25.374357,66.13109
-25.627748,66.33668
-25.564655,66.454445
-24.39736,52.97569
-20.706612,51.947643
-23.575743,52.33495
-23.474262,53.260033
-20.179941,52.439705
-18.84784,55.830353
-20.987183,57.02913
-19.650295,56.376945
-17.655127,54.45654
-17.868208,54.535427
-20.27703,62.102592
-37.761715,-10.802046
-37.553246,-14.477193
-38.212444,-11.451157
-38.00911,-10.995611
-38.188892,-11.573991
-38.009495,-11.731941
-37.44896,-10.306455
-37.12213,-9.91045
-37.218918,-14.269438
-37.221695,-14.243415
-36.90247,-14.907075
-32.51446,-58.975006
-43.00878,-23.083107
-44.380684,-25.480963
-38.05947,-47.9854
-39.65489,-25.274889
-23.75817,13.23683
-31.40673,3.9704661
-33.460297,2.4527214
-31.537558,3.4985738
-33.385525,2.3222208
-30.961802,4.171953
-0.8781666,62.708485
11.020364,67.19263
10.952397,67.483444
10.7883,68.04639
10.996309,68.123314
13.298041,70.71861
13.017048,70.34046
12.2784395,69.56008
12.18982,69.51101
13.056989,70.40734
12.302956,69.67299
3.224287,26.697256
3.8845417,27.605566
-0.40151793,37.011105
3.9998045,34.131958
4.0252495,34.31661
2.8232021,35.951706
3.8452365,45.73848
4.6970496,45.755585
5.0914803,37.157257
5.344867,37.61495
5.265917,37.528057
18.814192,-19.109236
19.850163,-18.781355
26.976933,-3.973229
32.60894,0.47115922
43.732826,19.675676
32.828785,0.5434878
32.33071,1.5598705
30.167343,0.18476309
43.356388,19.952116
45.91991,21.702715
44.37352,21.163685
64.00869,-35.917732
56.91955,-33.00057
68.08722,-39.27749
64.20428,-34.553864
61.14095,-33.2264
58.752277,-32.963615
68.47905,-38.39626
64.32167,-34.69136
67.81387,-37.892536
62.958927,-34.219776
68.89573,-39.733154
8.040071,-26.803
-0.57818353,-14.021868
0.120170504,-14.570227
-2.762407,-13.605892
-2.722453,-13.729767
-2.5603616,-13.881935
-2.753444,-13.751833
-31.199476,-42.63693
-31.304197,-42.545113
-30.470238,-42.907654
-30.68847,-42.952633
-56.07769,52.68471
-56.551804,53.172043
-63.337685,53.40855
-63.206383,52.442436
-61.61965,51.35752
-64.22824,51.94178
-61.119495,47.519184
-64.322876,50.64321
-64.98252,51.730003
-64.93562,49.99031
-65.21939,50.350464
-76.224724,17.713882
-55.82051,76.523674
-55.59485,76.45812
